pair_id,h11,h12,h13,h21,h22,h23,h31,h32
scene_030_1_2,1,0,0,0,1,0,0,0
scene_030_1_3,1,0,0,0,1,0,0,0
scene_030_1_4,1,0,0,0,1,0,0,0
scene_030_1_5,1,0,0,0,1,0,0,0
scene_030_1_6,1,0,0,0,1,0,0,0
scene_020_1_2,1,0,0,0,1,0,0,0
scene_020_1_3,1,0,0,0,1,0,0,0
scene_020_1_4,1,0,0,0,1,0,0,0
scene_020_1_5,1,0,0,0,1,0,0,0
scene_020_1_6,1,0,0,0,1,0,0,0
scene_001_1_2,1,0,0,0,1,0,0,0
scene_001_1_3,1,0,0,0,1,0,0,0
scene_001_1_4,1,0,0,0,1,0,0,0
scene_001_1_5,1,0,0,0,1,0,0,0
scene_001_1_6,1,0,0,0,1,0,0,0
scene_027_1_2,1,0,0,0,1,0,0,0
scene_027_1_3,1,0,0,0,1,0,0,0
scene_027_1_4,1,0,0,0,1,0,0,0
scene_027_1_5,1,0,0,0,1,0,0,0
scene_027_1_6,1,0,0,0,1,0,0,0
scene_018_1_2,1,0,0,0,1,0,0,0
scene_018_1_3,1,0,0,0,1,0,0,0
scene_018_1_4,1,0,0,0,1,0,0,0
scene_018_1_5,1,0,0,0,1,0,0,0
scene_018_1_6,1,0,0,0,1,0,0,0
scene_037_1_2,1,0,0,0,1,0,0,0
scene_037_1_3,1,0,0,0,1,0,0,0
scene_037_1_4,1,0,0,0,1,0,0,0
scene_037_1_5,1,0,0,0,1,0,0,0
scene_037_1_6,1,0,0,0,1,0,0,0
scene_003_1_2,1,0,0,0,1,0,0,0
scene_003_1_3,1,0,0,0,1,0,0,0
scene_003_1_4,1,0,0,0,1,0,0,0
scene_003_1_5,1,0,0,0,1,0,0,0
scene_003_1_6,1,0,0,0,1,0,0,0
scene_035_1_2,1,0,0,0,1,0,0,0
scene_035_1_3,1,0,0,0,1,0,0,0
scene_035_1_4,1,0,0,0,1,0,0,0
scene_035_1_5,1,0,0,0,1,0,0,0
scene_035_1_6,1,0,0,0,1,0,0,0
scene_028_1_2,1,0,0,0,1,0,0,0
scene_028_1_3,1,0,0,0,1,0,0,0
scene_028_1_4,1,0,0,0,1,0,0,0
scene_028_1_5,1,0,0,0,1,0,0,0
scene_028_1_6,1,0,0,0,1,0,0,0
scene_014_1_2,1,0,0,0,1,0,0,0
scene_014_1_3,1,0,0,0,1,0,0,0
scene_014_1_4,1,0,0,0,1,0,0,0
scene_014_1_5,1,0,0,0,1,0,0,0
scene_014_1_6,1,0,0,0,1,0,0,0
scene_022_1_2,1,0,0,0,1,0,0,0
scene_022_1_3,1,0,0,0,1,0,0,0
scene_022_1_4,1,0,0,0,1,0,0,0
scene_022_1_5,1,0,0,0,1,0,0,0
scene_022_1_6,1,0,0,0,1,0,0,0
scene_024_1_2,1,0,0,0,1,0,0,0
scene_024_1_3,1,0,0,0,1,0,0,0
scene_024_1_4,1,0,0,0,1,0,0,0
scene_024_1_5,1,0,0,0,1,0,0,0
scene_024_1_6,1,0,0,0,1,0,0,0
scene_032_1_2,1,0,0,0,1,0,0,0
scene_032_1_3,1,0,0,0,1,0,0,0
scene_032_1_4,1,0,0,0,1,0,0,0
scene_032_1_5,1,0,0,0,1,0,0,0
scene_032_1_6,1,0,0,0,1,0,0,0
scene_021_1_2,1,0,0,0,1,0,0,0
scene_021_1_3,1,0,0,0,1,0,0,0
scene_021_1_4,1,0,0,0,1,0,0,0
scene_021_1_5,1,0,0,0,1,0,0,0
scene_021_1_6,1,0,0,0,1,0,0,0
scene_011_1_2,0.708831372258,-0.0111424364915,-25.8224510383,-0.13600579942,0.834200686921,103.387151747,-0.000232842125707,-1.61948720722e-05
scene_011_1_3,1.51183598745,-0.000819388990698,19.9686407109,0.267183113333,1.40779897221,-233.275072711,0.000483765615805,-1.36268843924e-06
scene_011_1_4,1.97596626828,0.0405617417743,26.6040517011,0.616858350725,1.97907269794,-538.086832843,0.00118822299263,-7.649356292e-06
scene_011_1_5,0.440871680801,-0.0113343327214,-19.2064942229,-0.207464819388,0.723148731253,148.68342454,-0.000386347068024,4.27769651035e-06
scene_011_1_6,0.205835060862,0.00327108389613,94.386445229,-0.277265987484,0.65756893851,197.89372808,-0.000489921585186,-8.00703875827e-08
scene_010_1_2,0.875741384523,0.0258138339095,100.366668388,0.130740600503,0.762295728554,59.28698497,0.000555711027283,9.49362188302e-05
scene_010_1_3,1.19315110852,0.0171054810444,93.9237692438,0.232832514636,1.06796607176,-20.0152729796,0.000979971946617,0.000161416824747
scene_010_1_4,0.184170642306,0.0297771032914,173.376043084,-0.0865628705245,0.48002874342,115.708434931,-0.000377101014065,4.85844602703e-05
scene_010_1_5,1,0,0,0,1,0,0,0
scene_010_1_6,0.228479077578,0.00546874337339,271.915469657,-0.077070564425,0.391495859489,202.947434067,-0.00024252996427,-5.18627913889e-06
scene_006_1_2,0.327346377264,-0.000394951813849,169.254396034,-0.0883023906527,0.493051716477,72.5408387866,-0.00025892970764,3.82725749604e-06
scene_006_1_3,0.201141327564,0.0142172193318,173.039616886,-0.132874667954,0.539015471514,12.3658016763,-0.000437000391141,3.50187415833e-05
scene_006_1_4,1.29575663369,-0.00514284705953,90.3204050918,0.354638304995,1.1481366979,-293.621905506,0.00104898014953,2.3734676516e-05
scene_006_1_5,2.66963029117,0.0247231888102,-59.417473902,0.768028143304,2.44131356099,-928.556875428,0.00194952796219,6.96987070385e-05
scene_006_1_6,-0.0487876624166,0.0113879152915,256.296104777,-0.187340648313,0.653831174422,-79.149156858,-0.0007319056202,6.97914469756e-05
scene_005_1_2,0.490907240177,0.00365034326555,242.884258717,0.057438017457,0.432878279795,166.940306308,0.000179279499069,6.93256914594e-06
scene_005_1_3,0.0236765510549,-0.0179845579548,301.06302837,-0.195711541949,0.455260289658,166.881227477,-0.000518323841607,-4.0232354534e-05
scene_005_1_4,1.14416984728,-0.0252695070424,186.018687074,0.295807644757,0.974200045849,-61.002313487,0.000825505628979,-1.31263404426e-05
scene_005_1_5,1.21029411659,-0.0321880130218,47.2553831235,0.21006469221,1.03357387953,-107.340636434,0.000549075892377,-7.59129401315e-06
scene_005_1_6,0.358849794629,-0.0212575216642,212.055708293,-0.0824659089469,0.467253127413,179.454715216,-0.000211604473505,-4.58048587306e-05
scene_002_1_2,1.30835307957,0.0605493488523,22.2726078199,0.233815731729,1.13274308232,-92.116910077,0.000513507678349,4.1058556161e-05
scene_002_1_3,1.54770576392,0.110180870937,156.479520452,0.404085060389,1.36867031522,-169.388910537,0.000906892275461,8.57420484231e-05
scene_002_1_4,0.515869975318,0.0192358058058,40.4843267361,-0.146219217495,0.748032398098,100.61945124,-0.000266573099506,4.53032709502e-05
scene_002_1_5,0.273148462106,0.0428330280077,84.9094202356,-0.228725348626,0.689683486726,123.985232328,-0.000412874063881,5.5973555815e-05
scene_002_1_6,0.183632414394,0.0325212705338,82.5311040137,-0.249080810443,0.684887347768,122.671887965,-0.000466469149093,5.25393537313e-05
scene_016_1_2,0.94620634832,0.0768152180684,177.589608473,0.250441407277,1.01163463853,13.6845846983,0.000471379882982,2.70809523313e-05
scene_016_1_3,0.579507245935,-0.0296565550684,-19.8899473876,-0.294528271201,0.730129015472,188.661443982,-0.000438014625914,-4.33661709878e-05
scene_016_1_4,0.85033364589,0.0468219813483,268.566809157,0.410122329091,1.0348274445,-11.0557383348,0.000678060689574,2.6431527168e-05
scene_016_1_5,0.164132211767,0.000506850453918,108.819537587,-0.340756332527,0.548899885925,252.320556191,-0.000591793689363,6.3575409915e-05
scene_016_1_6,0.0581271589673,-0.0132032319036,135.036474328,-0.383525349072,0.546894424673,254.984870782,-0.000660449874684,5.2802032249e-05
scene_036_1_2,0.735909343074,-0.00314103032851,13.1709777797,0.0171011982487,0.710414792625,36.0520626696,5.88163222013e-05,-9.41431855797e-06
scene_036_1_3,0.0878615392128,0.00773224823111,133.335122217,-0.147385438827,0.468746040125,89.5351258176,-0.000569939152363,1.01924723155e-05
scene_036_1_4,1.43490838682,-0.00921040469852,-257.774236169,0.194452063884,1.29937106357,-196.260565366,0.00061546576801,5.19247973982e-05
scene_036_1_5,1.52558780384,0.0240102476501,249.78326811,0.310440918108,1.4930046528,-227.642799211,0.0012210775173,9.44702026734e-05
scene_036_1_6,0.0281597492063,0.0131659661449,199.308093471,-0.162717288782,0.444166897576,115.49055606,-0.000581610868171,3.77115882052e-06
scene_033_1_2,1.31664241746,-0.0112979931335,-142.065748153,0.09394350244,1.19213536554,-57.2597961757,0.000191320619076,-2.3030139262e-05
scene_033_1_3,1.64413288302,-0.00184937597568,-223.433310169,0.170997906594,1.44084247028,-156.309879161,0.000365538736246,-3.29381146588e-05
scene_033_1_4,3.1673833603,-0.0449554465799,-359.38067732,0.789661797889,2.81044530637,-842.307502611,0.00150715105288,-3.93811125318e-05
scene_033_1_5,3.71020501952,-0.0427842876087,-188.915563686,0.98088658009,3.35895902812,-1100.5639778,0.00189239740342,-5.88373214816e-06
scene_033_1_6,3.82313419391,0.00303248871188,61.1341416469,1.0230904036,3.49423860124,-1153.20294492,0.00202463258079,-2.41296829872e-05
scene_038_1_2,1.35122969983,-0.0127299699201,55.9983263976,0.139959646918,1.21220104251,-101.784610947,0.000318763925303,-1.57850456744e-05
scene_038_1_3,2.08686083073,0.0217523308471,29.0701552556,0.373000113146,1.85387290186,-392.700622875,0.000952829721801,7.13868791699e-06
scene_038_1_4,0.428683682565,0.0133382730868,16.1681169698,-0.164886125841,0.771603451786,94.0839827628,-0.000382251531674,2.16941072511e-05
scene_038_1_5,0.243985309073,0.0384186241889,58.603442852,-0.229679177834,0.771390868153,73.7799825771,-0.000515088368994,2.04344870146e-05
scene_038_1_6,0.196095930963,0.0213432218426,77.1122896009,-0.217406960281,0.80609243507,20.150375328,-0.000561577619207,3.90165502617e-05
scene_029_1_2,0.632573323879,0.00207639224464,211.377552853,-0.0279951499984,0.651109470014,172.738672001,-3.65954988042e-05,-1.53314686843e-05
scene_029_1_3,1.28207282641,-0.0382199330898,284.35078823,0.191409837747,1.12827923033,-44.7403421745,0.000399964413478,1.02138188285e-05
scene_029_1_4,1.04828079631,-0.0193285585018,565.830289246,0.176682150393,0.933244202581,38.2691923936,0.000428703948864,3.33881451155e-06
scene_029_1_5,0.415584004793,0.0457607467266,44.7772381926,-0.138055302783,0.702881739021,132.571558751,-0.000288288908385,1.56325273804e-05
scene_029_1_6,0.286564396578,0.0253593817516,101.858389866,-0.137400664124,0.637674061535,139.852388359,-0.000324047826411,1.24019101086e-05
scene_017_1_2,0.749257387964,-0.00155361905398,-75.6107725583,-0.0741667010486,0.94310779399,40.4897109664,-0.000181208931023,-6.21772365379e-06
scene_017_1_3,0.548654348468,-0.0108639215839,-6.06594112243,-0.118789365585,0.866533546787,111.30054195,-0.000264376888724,-1.88227405524e-05
scene_017_1_4,0.376704558684,-0.00235991070141,57.8426567778,-0.139756858324,0.81992062294,117.056148169,-0.00032257822252,-1.07074295376e-05
scene_017_1_5,0.270183879376,0.00238068006746,10.7265887749,-0.136940127811,0.805173530212,82.1769884682,-0.000356052303693,-9.9061453306e-07
scene_017_1_6,0.152245184219,0.0115545880869,55.86951676,-0.159274579445,0.835401910219,58.4779892228,-0.000415972163363,7.55851981136e-06
scene_007_1_2,1.38639204906,-0.0643964373349,27.5931707628,0.189020786696,1.02671261677,22.0373960638,0.000526972395876,-9.62655227446e-05
scene_007_1_3,1.7255513181,-0.0911836394687,130.462307787,0.388795842468,1.09802898616,-2.63453518997,0.00109284550932,-0.000122684013351
scene_007_1_4,0.383975462238,0.00358981018578,59.7035456682,-0.173842520553,0.82976364533,87.565706597,-0.000486431084328,-3.85537753375e-05
scene_007_1_5,0.419891040269,0.00321990263473,104.583558896,-0.133341011557,0.816123385826,67.152747916,-0.000430734345647,-9.03311382442e-06
scene_007_1_6,3.16214327165,-0.163131136441,355.397205012,1.19178288749,2.08633359983,-346.016440785,0.00362731802071,-0.0001404291756
scene_019_1_2,0.606235220771,-0.0129966362059,217.664283929,0.0873751100263,0.520692092236,32.9785577424,0.000214904094049,-8.98857523633e-08
scene_019_1_3,0.783672577133,0.020755848869,161.58175575,0.090435357261,0.683405154509,-75.6467378638,0.000295266721495,4.01971235582e-05
scene_019_1_4,0.428697051252,0.00696014674325,96.5606608,-0.0197392847926,0.483228778585,43.349335875,-7.94638869588e-05,1.57616778723e-05
scene_019_1_5,0.150768246654,-0.000810010115573,242.084890449,-0.0783742980553,0.45877571016,14.4928901333,-0.000332754799128,3.11132402179e-05
scene_019_1_6,1.15788315934,0.00861791733388,201.451475169,0.267228472547,1.05245109585,-280.791006266,0.000843516928899,8.81941504159e-05
scene_012_1_2,0.876976940515,0.000332270509946,-1.0724335251,-0.0355218551669,0.885833406863,36.586001505,-7.72356187502e-05,-1.83157474578e-05
scene_012_1_3,0.623783309442,-0.0442986629434,90.033337352,-0.0943109459714,0.677820853231,150.73493371,-0.000206627630351,-6.72402727167e-05
scene_012_1_4,0.127282140461,-0.0399527710874,330.594127456,-0.18926302005,0.470176495607,254.286782904,-0.000398319596078,-3.97369400667e-05
scene_012_1_5,0.0850071554336,-0.0234693832744,252.195380283,-0.209701991655,0.512482653978,245.128433142,-0.00044589637832,-2.75835190242e-05
scene_012_1_6,0.0452921905717,-0.0193987011293,227.671233111,-0.213134965902,0.513385028005,263.493148472,-0.000463088425381,-2.05837642664e-05
