pair_id,h11,h12,h13,h21,h22,h23,h31,h32
scene_030_1_2,1.00012821434,0.00028885059948,0.289687397492,-0.000224481742018,1.00034535621,0.519691120542,1.90140635732e-07,6.12402654885e-08
scene_030_1_3,1.00054190438,9.35523519499e-05,-0.388452931226,0.000387484362443,1.00049895911,-0.667722960357,2.94458126926e-07,3.5596994264e-08
scene_030_1_4,1.00093819799,9.72510383368e-05,-0.0837881770405,0.000211561833559,1.0003570889,-0.0407838108901,5.79181181871e-07,-3.36254868248e-07
scene_030_1_5,1.00026772441,-0.000363190521668,-0.479645217472,0.000502347705901,0.999151244342,-0.357570643104,5.25962746099e-07,-2.1259186227e-06
scene_030_1_6,0.99283899464,0.000802640540511,0.198771201305,0.000581389559326,0.996710147926,-0.683892677828,-2.35605760633e-05,1.96231663741e-05
scene_020_1_2,1.00501573603,0.00144137926519,-0.776877423335,-0.00103399088646,1.00757399011,-1.27173139932,1.77150877264e-06,1.03814104217e-05
scene_020_1_3,1.0001460046,0.00134073470647,-0.257206995595,-0.000613542347807,1.00172412005,-0.424506092205,-1.57075532082e-06,3.48767998414e-06
scene_020_1_4,0.997808856049,-0.000354538410751,0.80107257501,-0.00379013836187,1.00327840178,0.252304310681,-1.00995678131e-05,7.60388618788e-06
scene_020_1_5,1.00183713774,0.000615354653017,-0.368850871635,0.00072117311644,0.999927601109,-0.470792148201,4.32951161306e-06,-1.7733737076e-06
scene_020_1_6,0.996234651461,-0.000751358138874,0.772143946485,-0.00096945826659,0.994649597513,0.887072510339,-5.13461832838e-07,-6.78878470854e-06
scene_001_1_2,0.999820643791,-8.55791585051e-06,-0.167939031283,-0.000170809577999,0.999733816942,0.771453833456,-2.70929186492e-08,-9.15200098927e-08
scene_001_1_3,1.00044671812,-3.25811035075e-05,-0.306807285692,-8.06983049735e-05,1.00010478089,1.26843396264,1.7883997003e-07,-7.12507773498e-08
scene_001_1_4,1.00022228998,-0.000504006208506,0.544503841313,8.53478143104e-05,0.999748825632,1.62440892353,1.47677600765e-07,-2.59975550809e-07
scene_001_1_5,0.999991006036,-0.00021809550219,1.03869167555,-9.3637479655e-05,1.00037429917,1.73034436717,-5.55672744053e-08,9.74940186485e-08
scene_001_1_6,0.999937784899,-0.000671835852973,1.80937802839,0.00019866053483,0.999794217171,1.82057104595,1.3394664794e-08,-1.75516635576e-07
scene_027_1_2,1.00027399268,0.000291197777975,-0.102722476233,6.35314665373e-05,0.999847559708,0.114893392944,5.58807977649e-07,-5.80370919109e-07
scene_027_1_3,0.99955464522,0.00320463713676,-0.77508612364,-0.000749304228347,1.00072969643,0.351397859081,-1.07094756688e-06,2.30158495334e-06
scene_027_1_4,1.00155085348,0.00186208295994,-0.590939687617,0.00083147359447,1.00272145525,-0.547916082862,1.87225888701e-06,2.59704529888e-06
scene_027_1_5,0.997278891202,0.00244361333393,-0.504859164531,-0.00145980321616,0.997276076698,1.100440913,-2.75078768739e-06,-2.18051179459e-06
scene_027_1_6,1.00177143371,0.0023489237448,-0.751461632561,0.000976099333976,1.00134616275,-0.216835962996,3.50724960763e-06,4.36563552492e-07
scene_018_1_2,0.999298078329,0.00107651798708,-1.18627964124,-0.00137142031685,1.00053067773,0.238121647311,-2.55520470681e-06,8.74857085454e-07
scene_018_1_3,1.00000299445,0.000207598188907,-1.56423892791,-0.00185275731423,1.00358569911,0.346935293225,-5.25196018343e-06,6.3870860904e-06
scene_018_1_4,0.996925124557,0.000479681734742,-0.81464680025,-0.0019110844584,0.999125728582,0.793063649131,-4.39291460478e-06,7.45839599907e-07
