pair_id,h11,h12,h13,h21,h22,h23,h31,h32
scene_030_1_2,1,0,0,0,1,0,0,0
scene_030_1_3,1,0,0,0,1,0,0,0
scene_030_1_4,1,0,0,0,1,0,0,0
scene_030_1_5,1,0,0,0,1,0,0,0
scene_030_1_6,1,0,0,0,1,0,0,0
scene_020_1_2,1,0,0,0,1,0,0,0
scene_020_1_3,1,0,0,0,1,0,0,0
scene_020_1_4,1,0,0,0,1,0,0,0
scene_020_1_5,1,0,0,0,1,0,0,0
scene_020_1_6,1,0,0,0,1,0,0,0
scene_001_1_2,1,0,0,0,1,0,0,0
scene_001_1_3,1,0,0,0,1,0,0,0
scene_001_1_4,1,0,0,0,1,0,0,0
scene_001_1_5,1,0,0,0,1,0,0,0
scene_001_1_6,1,0,0,0,1,0,0,0
scene_027_1_2,1,0,0,0,1,0,0,0
scene_027_1_3,1,0,0,0,1,0,0,0
scene_027_1_4,1,0,0,0,1,0,0,0
scene_027_1_5,1,0,0,0,1,0,0,0
scene_027_1_6,1,0,0,0,1,0,0,0
scene_018_1_2,1,0,0,0,1,0,0,0
scene_018_1_3,1,0,0,0,1,0,0,0
scene_018_1_4,1,0,0,0,1,0,0,0
scene_018_1_5,1,0,0,0,1,0,0,0
scene_018_1_6,1,0,0,0,1,0,0,0
scene_037_1_2,1,0,0,0,1,0,0,0
scene_037_1_3,1,0,0,0,1,0,0,0
scene_037_1_4,1,0,0,0,1,0,0,0
scene_037_1_5,1,0,0,0,1,0,0,0
scene_037_1_6,1,0,0,0,1,0,0,0
scene_003_1_2,1,0,0,0,1,0,0,0
scene_003_1_3,1,0,0,0,1,0,0,0
scene_003_1_4,1,0,0,0,1,0,0,0
scene_003_1_5,1,0,0,0,1,0,0,0
scene_003_1_6,1,0,0,0,1,0,0,0
scene_035_1_2,1,0,0,0,1,0,0,0
scene_035_1_3,1,0,0,0,1,0,0,0
scene_035_1_4,1,0,0,0,1,0,0,0
scene_035_1_5,1,0,0,0,1,0,0,0
scene_035_1_6,1,0,0,0,1,0,0,0
scene_028_1_2,1,0,0,0,1,0,0,0
scene_028_1_3,1,0,0,0,1,0,0,0
scene_028_1_4,1,0,0,0,1,0,0,0
scene_028_1_5,1,0,0,0,1,0,0,0
scene_028_1_6,1,0,0,0,1,0,0,0
scene_014_1_2,1,0,0,0,1,0,0,0
scene_014_1_3,1,0,0,0,1,0,0,0
scene_014_1_4,1,0,0,0,1,0,0,0
scene_014_1_5,1,0,0,0,1,0,0,0
scene_014_1_6,1,0,0,0,1,0,0,0
scene_022_1_2,1,0,0,0,1,0,0,0
scene_022_1_3,1,0,0,0,1,0,0,0
scene_022_1_4,1,0,0,0,1,0,0,0
scene_022_1_5,1,0,0,0,1,0,0,0
scene_022_1_6,1,0,0,0,1,0,0,0
scene_024_1_2,1,0,0,0,1,0,0,0
scene_024_1_3,1,0,0,0,1,0,0,0
scene_024_1_4,1,0,0,0,1,0,0,0
scene_024_1_5,1,0,0,0,1,0,0,0
scene_024_1_6,1,0,0,0,1,0,0,0
scene_032_1_2,1,0,0,0,1,0,0,0
scene_032_1_3,1,0,0,0,1,0,0,0
scene_032_1_4,1,0,0,0,1,0,0,0
scene_032_1_5,1,0,0,0,1,0,0,0
scene_032_1_6,1,0,0,0,1,0,0,0
scene_021_1_2,1,0,0,0,1,0,0,0
scene_021_1_3,1,0,0,0,1,0,0,0
scene_021_1_4,1,0,0,0,1,0,0,0
scene_021_1_5,1,0,0,0,1,0,0,0
scene_021_1_6,1,0,0,0,1,0,0,0
scene_011_1_2,0.709226262973,-0.0109028847413,-25.9942777174,-0.136115571611,0.834152844649,103.513477553,-0.000233073040565,-1.57690693439e-05
scene_011_1_3,1.52738816336,-0.000977772133732,15.3981575741,0.273831181872,1.41651759059,-238.744525721,0.000495427026121,-2.12821180189e-06
scene_011_1_4,1.97451202862,0.0341776007426,27.303434629,0.614991387869,1.95661384653,-529.223647876,0.00118353310349,-1.75628442909e-05
scene_011_1_5,0.440871680801,-0.0113343327214,-19.2064942229,-0.207464819388,0.723148731253,148.68342454,-0.000386347068024,4.27769651035e-06
scene_011_1_6,0.201789265355,0.00347577608562,95.9486236273,-0.279416156956,0.653402281684,200.394732605,-0.000493917102181,9.00412651377e-07
scene_010_1_2,0.883831192999,0.0276942210465,97.6345478876,0.133590424803,0.767826799288,57.0901862846,0.000564202749561,9.73136987333e-05
scene_010_1_3,1.20737482219,0.0103220951113,91.7823772208,0.238725984726,1.0693219659,-22.2252168016,0.00099939217024,0.000149635758583
scene_010_1_4,0.180059953015,0.0289343260983,174.863411379,-0.0880457701493,0.476981772396,116.957325695,-0.00038111315231,4.72785739927e-05
scene_010_1_5,0.0176467897894,0.0187980257169,190.483616786,-0.122363067906,0.61070525906,125.361180725,-0.000636092164028,8.90978091796e-05
scene_010_1_6,0.22710274797,0.00726925744081,272.037462575,-0.0779528337818,0.392677710301,203.185175691,-0.000245074668319,-8.56684831691e-07
scene_006_1_2,0.328369255689,-0.00182693245081,172.448329263,-0.0884406525763,0.500620159618,70.0772122175,-0.000257433463494,1.27779893916e-05
scene_006_1_3,0.214102950174,0.011282980416,173.471792647,-0.125925492413,0.551917171259,5.32417229473,-0.000413592537605,3.75398505471e-05
scene_006_1_4,1.30477685702,0.00313559537725,85.5764130863,0.356571358531,1.16117066845,-298.154288362,0.00105935557295,3.46394013984e-05
scene_006_1_5,2.6732455418,0.0252566962328,-60.6481597539,0.767998030588,2.44064667174,-928.094091598,0.00194766598341,7.19326917123e-05
scene_006_1_6,-0.0386935851694,0.0100626862439,256.111846658,-0.184620174063,0.67164866125,-87.0233184355,-0.000719104242109,7.71186033122e-05
scene_005_1_2,0.489017760371,0.00773858807256,241.900496075,0.0557484272533,0.436937847978,166.180632797,0.000172971815972,1.44423614824e-05
scene_005_1_3,0.0271199021142,-0.0186780851596,299.48819938,-0.195616408071,0.454041553486,168.111448071,-0.000514545064859,-4.30001982748e-05
scene_005_1_4,1.12408968131,-0.0308858137633,189.220724371,0.28789065155,0.956678506135,-55.6779396905,0.000803067774812,-2.57150116633e-05
scene_005_1_5,1.21677742794,-0.03184422487,46.39118528,0.212263333366,1.03648317991,-108.2433421,0.000558628559516,-7.54874654611e-06
scene_005_1_6,0.362307704608,-0.0156595940475,209.761175698,-0.0795984937842,0.472531462378,177.029414902,-0.000209713535011,-3.77623694949e-05
scene_002_1_2,1.32363484532,0.0518851014729,20.1996533146,0.240237205888,1.13311908219,-94.1345643771,0.000527516604377,3.3086290345e-05
scene_002_1_3,1.54770576392,0.110180870937,156.479520452,0.404085060389,1.36867031522,-169.388910537,0.000906892275461,8.57420484231e-05
scene_002_1_4,0.516415834272,0.019026934932,40.2231473105,-0.145927087888,0.747708654808,100.450660563,-0.000265961171009,4.3934603086e-05
scene_002_1_5,0.275085936435,0.0409614353868,84.6841670124,-0.229136916614,0.690277157531,123.899649313,-0.000413707951903,5.64319156007e-05
scene_002_1_6,0.179621689147,0.0364031840485,83.3090123165,-0.25189261838,0.688665392093,122.613429621,-0.000474040137996,6.1981738978e-05
scene_016_1_2,0.94650591513,0.077784582948,176.893996043,0.251426813839,1.01110007334,14.1734466411,0.000474955000694,2.58602151674e-05
scene_016_1_3,0.580318540134,-0.0305811482601,-19.3744694524,-0.296358785853,0.732083901096,187.965791484,-0.000442278867231,-4.09139847937e-05
scene_016_1_4,0.860866702242,0.0468464143622,267.976302593,0.421070559479,1.0408637458,-14.9471093918,0.000697799905928,2.53699497533e-05
scene_016_1_5,0.165586916243,-0.000417945622115,109.658493666,-0.34022080039,0.55451134952,249.976697743,-0.000593582547798,6.90902166664e-05
scene_016_1_6,0.0576684997963,-0.0119209812329,135.057502492,-0.385007081137,0.551114098983,253.388261948,-0.000666540203705,5.92976153856e-05
scene_036_1_2,0.732529790143,-0.00252398508386,14.1181702032,0.015942719484,0.70919551772,36.7746731584,5.51960289516e-05,-7.75992611778e-06
scene_036_1_3,0.0892472901366,0.00839585991926,132.558848181,-0.146914255814,0.470683828764,88.7060432982,-0.000568916538936,1.12337573943e-05
scene_036_1_4,1.44169164049,-0.00997921590006,-259.847969021,0.196590579842,1.30291715912,-197.971472427,0.000622207199237,4.99671304338e-05
scene_036_1_5,1.51034624096,0.0255233779448,251.865158505,0.305819584243,1.48525780787,-224.237568397,0.00120388547714,9.74426639783e-05
scene_036_1_6,0.027541309428,0.012949116832,199.580610252,-0.162879879498,0.44354702315,115.573116538,-0.000582426844225,3.73420033846e-06
scene_033_1_2,1.31647748401,-0.0108756746945,-142.099100365,0.0949238790459,1.1925473939,-57.7699539282,0.000190867532691,-2.21127514907e-05
scene_033_1_3,1.64421215787,-0.00124960440984,-223.769087163,0.171557829894,1.44166836433,-156.785208652,0.000365340355284,-3.23940793686e-05
scene_033_1_4,3.17625364521,-0.0335019617455,-365.368928596,0.792480441081,2.82517767082,-846.911914614,0.001508706239,-2.62092851132e-05
scene_033_1_5,3.70268964752,-0.0421059190278,-187.663197146,0.983422093698,3.36612660339,-1108.54126081,0.0018910516329,-8.44032831308e-06
scene_033_1_6,3.81573452722,0.00310793923323,62.1559504086,1.02561711201,3.50141945354,-1161.39747498,0.00202282792513,-2.66985557184e-05
scene_038_1_2,1.32953488116,0.00573941372464,64.7985618978,0.133968265273,1.21422941607,-98.0640940001,0.000306631487218,1.72866459117e-06
scene_038_1_3,2.08686083073,0.0217523308471,29.0701552556,0.373000113146,1.85387290186,-392.700622875,0.000952829721801,7.13868791699e-06
scene_038_1_4,0.435219511211,-0.0173984439146,20.7994486849,-0.15892473426,0.745811735522,97.0255920992,-0.000369742808217,-1.56291449781e-05
scene_038_1_5,0.246538815297,0.0380630232456,55.3018679328,-0.229352769502,0.77183567148,72.3661799777,-0.000515103235273,1.77554051795e-05
scene_038_1_6,0.189966168336,0.0360054297969,75.8262098742,-0.221111849632,0.815552866582,19.7833944237,-0.000570721416495,5.76164580867e-05
scene_029_1_2,0.628462715969,0.000182922097064,213.197154683,-0.0295963416001,0.648409890549,173.748179625,-3.97180174688e-05,-1.6685991173e-05
scene_029_1_3,1.28207282641,-0.0382199330898,284.35078823,0.191409837747,1.12827923033,-44.7403421745,0.000399964413478,1.02138188285e-05
scene_029_1_4,1.04946107137,-0.023808176823,566.385378532,0.177980173306,0.929104215249,39.0636741206,0.000431415150386,-1.2178990338e-06
scene_029_1_5,0.413542199305,0.0432352933152,45.77347432,-0.139207312744,0.70247978642,133.329452742,-0.000290493921471,1.7470138132e-05
scene_029_1_6,0.285140245036,0.0259679693239,101.416586811,-0.138451871522,0.634546744723,140.974808372,-0.000326662589048,1.1474544039e-05
scene_017_1_2,0.754009750418,-0.000802326153854,-77.5682285884,-0.0732997497817,0.949431382107,38.1455581304,-0.000179000114631,-4.73250317312e-06
scene_017_1_3,0.54727358837,-0.0108356899712,-5.84763149892,-0.118464044282,0.863675015093,111.455441008,-0.000265206902965,-1.92139598293e-05
scene_017_1_4,0.378315029858,-0.0023650899248,57.1816916732,-0.13904934111,0.822350672893,115.762805569,-0.000321230056956,-1.15400196233e-05
scene_017_1_5,0.269118117387,0.00234909180908,11.1895017487,-0.137554044233,0.802802438934,83.4278854838,-0.000357291931235,-1.86360072671e-07
scene_017_1_6,0.152392688081,0.00860767119363,57.1980591324,-0.158357990114,0.832823885132,58.4324690539,-0.00041472207829,3.82810210196e-06
scene_007_1_2,1.37594515154,-0.0542905698991,28.1354256717,0.183360053435,1.02799258449,24.2045283372,0.000513385299796,-8.05836306104e-05
scene_007_1_3,1.69113737333,-0.0818947708411,134.73108258,0.374487956022,1.09278031254,1.13516116244,0.00105563919731,-0.000110065677168
scene_007_1_4,0.387333269907,0.000152016011075,59.4952395921,-0.170951633195,0.829869731958,85.9415077721,-0.000480032477371,-4.71188903726e-05
scene_007_1_5,0.419891040269,0.00321990263473,104.583558896,-0.133341011557,0.816123385826,67.152747916,-0.000430734345647,-9.03311382442e-06
scene_007_1_6,3.24759933572,-0.202526549814,352.375029897,1.23402096066,2.09677524831,-355.73801241,0.00376428598732,-0.00019969540673
scene_019_1_2,0.603646082626,-0.01349961517,217.999980589,0.0874540360813,0.517355419161,34.0785672042,0.000213291531011,-2.47145588678e-06
scene_019_1_3,0.784456164775,0.0226059571581,161.085289563,0.0918716561008,0.684870764158,-76.9016598583,0.000296384356251,4.15073695208e-05
scene_019_1_4,0.42954658854,0.00680271926245,96.4414483471,-0.0185964572176,0.482937601272,43.1211985287,-7.53903553046e-05,1.34330253243e-05
scene_019_1_5,0.150768246654,-0.000810010115573,242.084890449,-0.0783742980553,0.45877571016,14.4928901333,-0.000332754799128,3.11132402179e-05
scene_019_1_6,1.14721675865,0.000883825018396,205.79051808,0.264215172068,1.03960512585,-275.742958201,0.0008332302449,7.76565853657e-05
scene_012_1_2,0.880716614387,0.00383775736791,-2.63557544366,-0.0350927473967,0.891220828155,35.5910083029,-7.59323155127e-05,-1.37749938135e-05
scene_012_1_3,0.627541892797,-0.0430406630885,88.3794831102,-0.0937641773159,0.681086971586,150.016159442,-0.000205152652247,-6.5314587144e-05
scene_012_1_4,0.126253080336,-0.0363865657134,330.881980107,-0.189653898608,0.471171317555,254.575971092,-0.000399008207799,-3.73145707377e-05
scene_012_1_5,0.0859460366836,-0.0257610965113,251.796625398,-0.209781087751,0.512140467184,245.40667205,-0.000445501879656,-2.84867448026e-05
scene_012_1_6,0.0458650139497,-0.0210554383382,227.353560362,-0.212671766799,0.512529332174,263.127015573,-0.000462606232254,-2.21576107249e-05
