pair_id,h11,h12,h13,h21,h22,h23,h31,h32
scene_030_1_2,1,0,0,0,1,0,0,0
scene_030_1_3,1,0,0,0,1,0,0,0
scene_030_1_4,1,0,0,0,1,0,0,0
scene_030_1_5,1,0,0,0,1,0,0,0
scene_030_1_6,1,0,0,0,1,0,0,0
scene_020_1_2,1,0,0,0,1,0,0,0
scene_020_1_3,1,0,0,0,1,0,0,0
scene_020_1_4,1,0,0,0,1,0,0,0
scene_020_1_5,1,0,0,0,1,0,0,0
scene_020_1_6,1,0,0,0,1,0,0,0
scene_001_1_2,1,0,0,0,1,0,0,0
scene_001_1_3,1,0,0,0,1,0,0,0
scene_001_1_4,1,0,0,0,1,0,0,0
scene_001_1_5,1,0,0,0,1,0,0,0
scene_001_1_6,1,0,0,0,1,0,0,0
scene_027_1_2,1,0,0,0,1,0,0,0
scene_027_1_3,1,0,0,0,1,0,0,0
scene_027_1_4,1,0,0,0,1,0,0,0
scene_027_1_5,1,0,0,0,1,0,0,0
scene_027_1_6,1,0,0,0,1,0,0,0
scene_018_1_2,1,0,0,0,1,0,0,0
scene_018_1_3,1,0,0,0,1,0,0,0
scene_018_1_4,1,0,0,0,1,0,0,0
scene_018_1_5,1,0,0,0,1,0,0,0
scene_018_1_6,1,0,0,0,1,0,0,0
scene_037_1_2,1,0,0,0,1,0,0,0
scene_037_1_3,1,0,0,0,1,0,0,0
scene_037_1_4,1,0,0,0,1,0,0,0
scene_037_1_5,1,0,0,0,1,0,0,0
scene_037_1_6,1,0,0,0,1,0,0,0
scene_003_1_2,1,0,0,0,1,0,0,0
scene_003_1_3,1,0,0,0,1,0,0,0
scene_003_1_4,1,0,0,0,1,0,0,0
scene_003_1_5,1,0,0,0,1,0,0,0
scene_003_1_6,1,0,0,0,1,0,0,0
scene_035_1_2,1,0,0,0,1,0,0,0
scene_035_1_3,1,0,0,0,1,0,0,0
scene_035_1_4,1,0,0,0,1,0,0,0
scene_035_1_5,1,0,0,0,1,0,0,0
scene_035_1_6,1,0,0,0,1,0,0,0
scene_028_1_2,1,0,0,0,1,0,0,0
scene_028_1_3,1,0,0,0,1,0,0,0
scene_028_1_4,1,0,0,0,1,0,0,0
scene_028_1_5,1,0,0,0,1,0,0,0
scene_028_1_6,1,0,0,0,1,0,0,0
scene_014_1_2,1,0,0,0,1,0,0,0
scene_014_1_3,1,0,0,0,1,0,0,0
scene_014_1_4,1,0,0,0,1,0,0,0
scene_014_1_5,1,0,0,0,1,0,0,0
scene_014_1_6,1,0,0,0,1,0,0,0
scene_022_1_2,1,0,0,0,1,0,0,0
scene_022_1_3,1,0,0,0,1,0,0,0
scene_022_1_4,1,0,0,0,1,0,0,0
scene_022_1_5,1,0,0,0,1,0,0,0
scene_022_1_6,1,0,0,0,1,0,0,0
scene_024_1_2,1,0,0,0,1,0,0,0
scene_024_1_3,1,0,0,0,1,0,0,0
scene_024_1_4,1,0,0,0,1,0,0,0
scene_024_1_5,1,0,0,0,1,0,0,0
scene_024_1_6,1,0,0,0,1,0,0,0
scene_032_1_2,1,0,0,0,1,0,0,0
scene_032_1_3,1,0,0,0,1,0,0,0
scene_032_1_4,1,0,0,0,1,0,0,0
scene_032_1_5,1,0,0,0,1,0,0,0
scene_032_1_6,1,0,0,0,1,0,0,0
scene_021_1_2,1,0,0,0,1,0,0,0
scene_021_1_3,1,0,0,0,1,0,0,0
scene_021_1_4,1,0,0,0,1,0,0,0
scene_021_1_5,1,0,0,0,1,0,0,0
scene_021_1_6,1,0,0,0,1,0,0,0
scene_011_1_2,0.708532854311,-0.0111309307736,-25.8501452683,-0.136196720544,0.834330437645,103.275997135,-0.000233859968218,-1.56100811117e-05
scene_011_1_3,1.51317805788,-0.000125264842054,19.8584957499,0.268017007404,1.40985581528,-234.08832257,0.000485881299528,-1.03669016178e-06
scene_011_1_4,1.97924348281,0.0386450903202,26.5522001124,0.616748571873,1.97268581318,-535.593779945,0.00118838484619,-9.70617959663e-06
scene_011_1_5,0.440308394662,-0.011447323397,-18.9603320586,-0.207443939531,0.722651194037,148.597296081,-0.000387049339705,4.14778408008e-06
scene_011_1_6,0.202391005619,0.00277217150121,95.9223988455,-0.278743054374,0.65325781435,199.802806382,-0.000493392482157,-2.04908636418e-07
scene_010_1_2,0.878505089268,0.0254095273105,100.003182784,0.13123713977,0.76244257827,59.208847769,0.000559736534866,9.3118323378e-05
scene_010_1_3,1.19801157785,0.0177316778892,93.3169606946,0.234891652539,1.0703686773,-20.8352341209,0.000987551472382,0.000161852087728
scene_010_1_4,0.183225061968,0.0310887074888,173.461028377,-0.0871654980383,0.479930110121,116.163276561,-0.000378185472653,5.00781285043e-05
scene_010_1_5,0.0182720946775,0.019638712047,189.259123047,-0.123130500213,0.610012586888,125.988736043,-0.000636273176634,8.75227226934e-05
scene_010_1_6,0.228418215556,0.00657521027389,271.741575694,-0.0771864581673,0.391633791449,203.068489193,-0.000242759533795,-4.02826400642e-06
scene_006_1_2,0.326135742206,-0.0023270312469,170.71648793,-0.0877024593505,0.492306088693,72.1473163578,-0.000258434936052,1.32013790791e-06
scene_006_1_3,0.203760082802,0.00992235559276,174.343242144,-0.130419439328,0.538469565293,11.0636713188,-0.000429793688635,2.80198627255e-05
scene_006_1_4,1.28169014434,-0.00141452693075,89.851197033,0.347717603974,1.14235472534,-290.111415314,0.00102858568349,2.41981821265e-05
scene_006_1_5,2.64906038242,0.0307193527354,-60.8559705752,0.75797338536,2.42860694234,-920.969299538,0.0019208575455,7.26383229302e-05
scene_006_1_6,-0.0316976475103,0.00879455561244,250.480181026,-0.182731193367,0.669576516119,-88.0033947413,-0.00071390433043,6.64158895944e-05
scene_005_1_2,0.49025202752,0.00332335114389,242.932916109,0.057413640895,0.432599946891,166.729049155,0.00017867175136,5.82259638137e-06
scene_005_1_3,0.021179877664,-0.0174738869378,301.696954313,-0.197126235063,0.453569282327,168.008790489,-0.000521090284175,-3.98860625729e-05
scene_005_1_4,1.14492235878,-0.0247705975302,185.860329052,0.296692043708,0.97467267651,-61.2576964682,0.000826331001712,-1.24116760995e-05
scene_005_1_5,1.20982155613,-0.0321787189221,47.3141068142,0.209908121282,1.0332861536,-107.25955273,0.000548621741199,-7.84281247028e-06
scene_005_1_6,0.359492720811,-0.0205253659625,211.809967109,-0.0822437344363,0.468279824015,179.245100779,-0.000211209972524,-4.43042290126e-05
scene_002_1_2,1.31184097848,0.0598412706522,21.7509141733,0.23526198673,1.13432185617,-92.7277346616,0.000516046441424,4.23557436366e-05
scene_002_1_3,1.55072820354,0.114861287922,154.92608049,0.404982783823,1.37381883235,-170.745036219,0.000909241561869,9.05982415967e-05
scene_002_1_4,0.515899696182,0.0190829437758,40.6057480883,-0.145858773984,0.748249419156,100.339604965,-0.000265866228258,4.47496807232e-05
scene_002_1_5,0.274709485318,0.0427730464025,84.304952349,-0.228333496149,0.690925259906,123.550990925,-0.000411137558699,5.57139846935e-05
scene_002_1_6,0.180931000588,0.0337479148576,83.6361323112,-0.250093282352,0.684480815604,123.402075944,-0.000469592103957,5.56771426961e-05
scene_016_1_2,0.946040968017,0.0771813842739,177.293747167,0.250853042496,1.01099502093,13.7533677346,0.000472647375946,2.6000209767e-05
scene_016_1_3,0.578524420388,-0.0301845890298,-19.3352865801,-0.294265122388,0.728976414123,188.665139192,-0.000438573021717,-4.42665590631e-05
scene_016_1_4,0.852462600419,0.0469515470879,268.348950242,0.413784030034,1.03414511954,-11.2958574258,0.00068534720549,2.46182139617e-05
scene_016_1_5,0.164178088062,0.000857260274054,108.658747596,-0.3400269728,0.549738534593,251.625084557,-0.0005923336398,6.47769239194e-05
scene_016_1_6,0.0567020354032,-0.0141083296243,135.989474081,-0.383531293937,0.544517188523,255.230480421,-0.000662105092695,5.09157779883e-05
scene_036_1_2,0.736228589813,-0.00277430855655,12.9273462012,0.0171360686364,0.710993076691,35.9490622168,5.8556540951e-05,-8.15877155921e-06
scene_036_1_3,0.0895207424127,0.00909131510815,132.224736174,-0.14711104768,0.471802310607,88.7061770872,-0.000569082797738,1.2842831086e-05
scene_036_1_4,1.4439683827,-0.00770809303883,-261.115806595,0.196528872774,1.30636618944,-198.367731376,0.000622061625811,5.59997796479e-05
scene_036_1_5,1.51646265247,0.0261570604067,249.863995142,0.307807152838,1.49214553268,-227.024724987,0.00120830351159,9.81202772124e-05
scene_036_1_6,0.0295245639596,0.0135030848158,198.459664301,-0.162396820584,0.445871058484,114.815219509,-0.00058088319074,4.61500391937e-06
scene_033_1_2,1.31664241746,-0.0112979931335,-142.065748153,0.09394350244,1.19213536554,-57.2597961757,0.000191320619076,-2.3030139262e-05
scene_033_1_3,1.64413288302,-0.00184937597568,-223.433310169,0.170997906594,1.44084247028,-156.309879161,0.000365538736246,-3.29381146588e-05
scene_033_1_4,3.1673833603,-0.0449554465799,-359.38067732,0.789661797889,2.81044530637,-842.307502611,0.00150715105288,-3.93811125318e-05
scene_033_1_5,3.71020501952,-0.0427842876087,-188.915563686,0.98088658009,3.35895902812,-1100.5639778,0.00189239740342,-5.88373214816e-06
scene_033_1_6,3.82313419391,0.00303248871188,61.1341416469,1.0230904036,3.49423860124,-1153.20294492,0.00202463258079,-2.41296829872e-05
scene_038_1_2,1.34741203368,-0.0158646934936,57.4415654129,0.139928068243,1.2060649416,-100.360969678,0.000318238279244,-2.17998420755e-05
scene_038_1_3,2.06832699118,0.0106222018866,34.2527038338,0.369356430808,1.82856125235,-384.955592824,0.000945508754876,-1.1832462963e-05
scene_038_1_4,0.429313243491,0.0124318767501,16.1994565154,-0.16415211473,0.771088545649,93.7246950233,-0.000381114294777,2.03991927535e-05
scene_038_1_5,0.243182023263,0.0490855187568,54.9081276643,-0.231200568317,0.78198539969,71.0435009229,-0.000519947089514,3.33628193973e-05
scene_038_1_6,0.191598845096,0.0255450075272,78.7654560687,-0.218716406934,0.806588231429,20.9174449619,-0.000565631730147,4.51021266698e-05
scene_029_1_2,0.63163886996,0.00175283572755,212.211954667,-0.0278869883595,0.651248378544,172.739119271,-3.66184055642e-05,-1.48911072686e-05
scene_029_1_3,1.28808401531,-0.0355389709008,282.149308454,0.193836247163,1.13159575194,-46.5470492801,0.000403924499993,1.05461496995e-05
scene_029_1_4,1.05934163985,-0.0200128642515,564.408814194,0.181549354402,0.934362548432,36.8045118949,0.000438355110966,8.61979356818e-07
scene_029_1_5,0.413683474848,0.0444087925079,45.5917547532,-0.139100742084,0.701848937487,133.343167032,-0.000290486396797,1.64511876651e-05
scene_029_1_6,0.284663766159,0.0235589663539,102.598595663,-0.138298752703,0.634099944102,141.187716069,-0.000326048412993,1.08222968135e-05
scene_017_1_2,0.74911941318,-0.00175145176588,-75.4816287146,-0.0740271184146,0.942646586998,40.492306525,-0.000181070600394,-6.78515434024e-06
scene_017_1_3,0.548691634712,-0.0110739210612,-6.09640095988,-0.118667463915,0.86599697739,111.387845097,-0.000264201263986,-1.93695368968e-05
scene_017_1_4,0.376577878547,-0.00260516526742,57.8890342594,-0.139841748493,0.819006777158,117.512457213,-0.000322520331173,-1.12603034017e-05
scene_017_1_5,0.269776811636,0.00190547620256,11.1946366012,-0.137875135523,0.804194537919,83.6620683275,-0.000356329084827,-1.02948504911e-06
scene_017_1_6,0.152030688337,0.0118382758867,55.848966047,-0.1595849084,0.835338616146,58.8451780559,-0.000416160702597,7.67647897606e-06
scene_007_1_2,1.39218359065,-0.0527556171061,23.377076809,0.188749081176,1.03607968674,21.1006751521,0.000527035333091,-8.10217463594e-05
scene_007_1_3,1.74104859163,-0.0842088033698,126.974801555,0.391863742737,1.11255092972,-4.99946583276,0.00110325473607,-0.00010684116991
scene_007_1_4,0.385493136313,0.00267970000623,59.7002472465,-0.172810287032,0.831217659555,86.7672666457,-0.000483919033712,-4.01782523817e-05
scene_007_1_5,0.419579036518,4.04204995401e-06,105.811095414,-0.132523828872,0.81505623113,66.7647924163,-0.000429016927419,-1.3445859263e-05
scene_007_1_6,3.03907589025,-0.180564755389,359.695953315,1.1368436834,2.01980831911,-329.074532539,0.00347327371204,-0.000182527146941
scene_019_1_2,0.605317674358,-0.0136634209667,218.179803919,0.0868062380719,0.519488837595,33.7401094983,0.000214162020958,-1.21039438697e-06
scene_019_1_3,0.779301896787,0.0205345125234,161.901078211,0.0885305224342,0.680094089802,-73.7332287606,0.000289919720006,3.88306764301e-05
scene_019_1_4,0.430842899375,0.00738054318118,96.4015570271,-0.0185639483251,0.485391583192,42.3004934453,-7.60236980197e-05,1.66251037169e-05
scene_019_1_5,0.150844037386,-0.000594153539434,242.310866333,-0.0784710115927,0.459607404023,14.2569658155,-0.000332533104126,3.17719290627e-05
scene_019_1_6,1.16017496328,0.0034242059324,203.060637123,0.268697590477,1.04656817338,-278.728400653,0.000846098418286,8.18105506208e-05
scene_012_1_2,0.877357243028,0.000279679253235,-1.12311233215,-0.0353853243936,0.88612688014,36.4276196704,-7.69515779446e-05,-1.83333336407e-05
scene_012_1_3,0.624541125523,-0.0443431187588,89.8510326272,-0.0939457965349,0.678246109714,150.459942041,-0.000206193664663,-6.70479600545e-05
scene_012_1_4,0.128237819728,-0.040217802612,330.184085917,-0.188973977583,0.470596597634,254.047716972,-0.000397699248855,-4.00292295179e-05
scene_012_1_5,0.0857732841409,-0.0236354744235,251.779771124,-0.209329687313,0.512570332352,244.825578392,-0.000445222047568,-2.83309103596e-05
scene_012_1_6,0.0458894363927,-0.018785547017,227.339302116,-0.212649000468,0.514580333343,262.806765886,-0.00046235134223,-2.08582755901e-05
